site,helper,helper_addr,kind,addr,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,confidence,note
0x119F24,lookup_1d_u16,0x40EFAC,curve_1d,0x5C6EB6,0x5C6E9E,,12,,2,0,FUN_00119f00@0x119F00,static,
0x11A210,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4EE2,0x5D4EDA,,4,,2,0,FUN_0011a1f8@0x11A1F8,static,
0x11A26C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D5192,0x5D518C,,3,,2,0,FUN_0011a228@0x11A228,static,
0x11A6D8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D71AA,0x5D7192,,12,,2,0,FUN_0011a564@0x11A564,static,
0x11AB1C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7738,0x5D7710,,20,,2,0,FUN_0011aa28@0x11AA28,hypothesis,widened window
0x11AC50,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7378,0x5D736E,,5,,2,0,FUN_0011aa28@0x11AA28,static,
0x11ACCC,lookup_1d_u16,0x40EFAC,curve_1d,0x5D76B6,0x5D76B0,,3,,2,0,FUN_0011aa28@0x11AA28,static,
0x11B6B4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7AB6,0x5D7AAC,,5,,2,0,FUN_0011b660@0x11B660,static,
0x432568,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7738,0x5D7710,,20,,2,0,FUN_004324dc@0x4324DC,hypothesis,widened window
0x121F70,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4EE2,0x5D4EDA,,4,,2,0,FUN_00121f4c@0x121F4C,hypothesis,widened window
0x121FA0,lookup_1d_u16,0x40EFAC,,,,,,,,,FUN_00121f4c@0x121F4C,unresolved,pointer not constant
0x4088F4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D335A,0x5D333C,,15,,2,0,FUN_004088dc@0x4088DC,static,
0x408938,lookup_1d_u16,0x40EFAC,curve_1d,0x5D3382,0x5D337A,,4,,2,0,FUN_004088dc@0x4088DC,static,
0x408D78,lookup_1d_u16,0x40EFAC,curve_1d,0x5D335A,0x5D333C,,15,,2,0,FUN_00408d60@0x408D60,static,
0x408DAC,lookup_1d_u16,0x40EFAC,curve_1d,0x5D3382,0x5D337A,,4,,2,0,FUN_00408d60@0x408D60,static,
0x41685C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C83C0,0x5C83B8,,4,,2,0,FUN_004163e0@0x4163E0,static,
0x418C74,lookup_1d_u16,0x40EFAC,curve_1d,0x5C4AF0,0x5C4AEA,,3,,2,0,FUN_00418b68@0x418B68,static,
0x41AFA8,lookup_1d_u16,0x40EFAC,curve_1d,0x5C711C,0x5C7104,,12,,2,0,FUN_0041af7c@0x41AF7C,static,
0x41AFC0,lookup_1d_u16,0x40EFAC,curve_1d,0x5C70EA,0x5C70D2,,12,,2,0,FUN_0041af7c@0x41AF7C,static,
0x41AFD0,lookup_1d_u16,0x40EFAC,curve_1d,0x5C70B8,0x5C70A0,,12,,2,0,FUN_0041af7c@0x41AF7C,static,
0x4253F8,lookup_1d_u16,0x40EFAC,curve_1d,0x5C4D00,0x5C4CF0,,8,,2,0,FUN_004251d4@0x4251D4,static,
0x425904,lookup_1d_u16,0x40EFAC,curve_1d,0x5C4D30,0x5C4D26,,5,,2,0,FUN_004257e4@0x4257E4,static,
0x425EA0,lookup_1d_u16,0x40EFAC,curve_1d,0x5CCC5E,0x5CCC52,,6,,2,0,FUN_00425dc4@0x425DC4,static,
0x42F0D4,lookup_1d_u16,0x40EFAC,curve_1d,0x5C692C,0x5C6920,,6,,2,0,FUN_0042ef10@0x42EF10,static,
0x42F19C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C6916,0x5C690E,,4,,2,0,FUN_0042ef10@0x42EF10,static,
0x42F618,lookup_1d_u16,0x40EFAC,curve_1d,0x5C69EA,0x5C69DA,,8,,2,0,FUN_0042f4cc@0x42F4CC,static,
0x457B94,lookup_1d_u16,0x40EFAC,curve_1d,0x5D5192,0x5D518C,,3,,2,0,FUN_00457a8c@0x457A8C,static,
0x434194,lookup_1d_u16,0x40EFAC,curve_1d,0x5C91E4,0x5C91DC,,4,,2,0,FUN_004336e0@0x4336E0,static,
0x43451C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C91CA,0x5C91BA,,8,,2,0,FUN_004336e0@0x4336E0,static,
0x43642C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C9FE4,0x5C9FD0,,10,,2,0,FUN_004362d4@0x4362D4,static,
0x4364AC,lookup_1d_u16,0x40EFAC,curve_1d,0x5CA07E,0x5CA06A,,10,,2,0,FUN_00436498@0x436498,static,
0x43B44C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C52FC,0x5C52F2,,5,,2,0,FUN_0043b370@0x43B370,static,
0x43B6A0,lookup_1d_u16,0x40EFAC,curve_1d,0x5C52E6,0x5C52DE,,4,,2,0,FUN_0043b370@0x43B370,static,
0x43B94C,lookup_1d_u16,0x40EFAC,curve_1d,0x5C52BA,0x5C529A,,16,,2,0,FUN_0043b370@0x43B370,static,
0x43B978,lookup_1d_u16,0x40EFAC,curve_1d,0x5C52BA,0x5C529A,,16,,2,0,FUN_0043b370@0x43B370,static,
0x444390,lookup_1d_u16,0x40EFAC,curve_1d,0x5C8BF8,0x5C8BF0,,4,,2,0,FUN_00443fcc@0x443FCC,static,
0x447C58,lookup_1d_u16,0x40EFAC,curve_1d,0x5CC6E8,0x5CC6D4,,10,,2,0,FUN_004477f8@0x4477F8,static,
0x44B394,lookup_1d_u16,0x40EFAC,curve_1d,0x5CD03A,0x5CD034,,3,,2,0,FUN_0044b37c@0x44B37C,static,
0x44B680,lookup_1d_u16,0x40EFAC,curve_1d,0x5CD02C,0x5CD026,,3,,2,0,FUN_0044b37c@0x44B37C,static,
0x44C2B4,lookup_1d_u16,0x40EFAC,curve_1d,0x5CEC9E,0x5CEC92,,6,,2,0,FUN_0044c044@0x44C044,static,
0x44F624,lookup_1d_u16,0x40EFAC,curve_1d,0x5D092E,0x5D0924,,5,,2,0,FUN_0044f3a8@0x44F3A8,static,
0x44F878,lookup_1d_u16,0x40EFAC,,,,,,,,,FUN_0044f3a8@0x44F3A8,unresolved,pointer not constant
0x4556C8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D44CA,0x5D44B6,,10,,2,0,FUN_00455654@0x455654,static,
0x455928,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4508,0x5D44EC,,14,,2,0,FUN_004558f4@0x4558F4,static,
0x45593C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D453C,0x5D4528,,10,,2,0,FUN_004558f4@0x4558F4,static,
0x456848,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4B9C,0x5D4B8C,,8,,2,0,FUN_004565f4@0x4565F4,static,
0x456E94,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4EE2,0x5D4EDA,,4,,2,0,FUN_00456e40@0x456E40,hypothesis,
0x4574F8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D4EE2,0x5D4EDA,,4,,2,0,FUN_004574c8@0x4574C8,hypothesis,
0x4584F4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D5532,0x5D5526,,6,,2,0,FUN_00458230@0x458230,static,
0x45869C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D556A,0x5D5562,,4,,2,0,FUN_00458230@0x458230,static,
0x458CD8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D58A2,0x5D5896,,6,,2,0,FUN_004589b8@0x4589B8,static,
0x458DA4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D5888,0x5D587C,,6,,2,0,FUN_004589b8@0x4589B8,static,
0x45A9A4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D6830,0x5D6828,,4,,2,0,FUN_004597b0@0x4597B0,static,
0x45B360,lookup_1d_u16,0x40EFAC,curve_1d,0x5C87A4,0x5C8798,,6,,2,0,FUN_0045b234@0x45B234,static,
0x45B3A4,lookup_1d_u16,0x40EFAC,curve_1d,0x5D6DFA,0x5D6DEE,,6,,2,0,FUN_0045b234@0x45B234,static,
0x45C2C0,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7826,0x5D781A,,6,,2,0,FUN_0045c0e0@0x45C0E0,hypothesis,widened window
0x45C324,lookup_1d_u16,0x40EFAC,curve_1d,0x5D7826,0x5D781A,,6,,2,0,FUN_0045c0e0@0x45C0E0,hypothesis,widened window
0x45EE74,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8480,0x5D8474,,6,,2,0,FUN_0045ea24@0x45EA24,static,
0x45EE88,lookup_1d_u16,0x40EFAC,curve_1d,0x5D849A,0x5D848E,,6,,2,0,FUN_0045ea24@0x45EA24,static,
0x45EF10,lookup_1d_u16,0x40EFAC,curve_1d,0x5D84B4,0x5D84A8,,6,,2,0,FUN_0045ea24@0x45EA24,static,
0x45EF50,lookup_1d_u16,0x40EFAC,curve_1d,0x5D84B4,0x5D84A8,,6,,2,0,FUN_0045ea24@0x45EA24,static,
0x45F494,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8512,0x5D8506,,6,,2,0,FUN_0045f47c@0x45F47C,static,
0x45FBBC,lookup_1d_u16,0x40EFAC,curve_1d,0x5D87DE,0x5D87BE,,16,,2,0,FUN_0045faa8@0x45FAA8,static,
0x45FC3C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D87DE,0x5D87BE,,16,,2,0,FUN_0045faa8@0x45FAA8,static,
0x460E24,lookup_1d_u16,0x40EFAC,curve_1d,0x5D884E,0x5D883E,,8,,2,0,FUN_00460650@0x460650,static,
0x461B2C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D89F6,0x5D89E6,,8,,2,0,FUN_00461790@0x461790,static,
0x461C44,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8A86,0x5D8A76,,8,,2,0,FUN_00461790@0x461790,static,
0x461C6C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8A18,0x5D8A08,,8,,2,0,FUN_00461790@0x461790,static,
0x461CDC,lookup_1d_u16,0x40EFAC,curve_1d,0x5D89F6,0x5D89E6,,8,,2,0,FUN_00461790@0x461790,static,
0x461CF0,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8A42,0x5D8A32,,8,,2,0,FUN_00461790@0x461790,static,
0x461D28,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8AA4,0x5D8A98,,6,,2,0,FUN_00461790@0x461790,static,
0x465450,lookup_1d_u16,0x40EFAC,curve_1d,0x5D8ECA,0x5D8EC0,,5,,2,0,FUN_00463fc4@0x463FC4,static,
0x468800,lookup_1d_u16,0x40EFAC,curve_1d,0x5D9540,0x5D9530,,8,,2,0,FUN_00468774@0x468774,static,
0x46899C,lookup_1d_u16,0x40EFAC,curve_1d,0x5D9606,0x5D95FA,,6,,2,0,FUN_0046891c@0x46891C,static,
0x468E18,lookup_1d_u16,0x40EFAC,curve_1d,0x5D998E,0x5D9986,,4,,2,0,FUN_00468d98@0x468D98,static,
0x469328,lookup_1d_u16,0x40EFAC,curve_1d,0x5D99A4,0x5D9998,,6,,2,0,FUN_00468d98@0x468D98,static,
0x4694B8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D995A,0x5D994A,,8,,2,0,FUN_00468d98@0x468D98,static,
0x4694D8,lookup_1d_u16,0x40EFAC,curve_1d,0x5D995A,0x5D994A,,8,,2,0,FUN_00468d98@0x468D98,hypothesis,widened window
0x0491C8,lookup_1d_s16,0x40F098,curve_1d,0x5D3324,0x5D3320,,2,,2,1,FUN_00049188@0x049188,static,
0x0493F4,lookup_1d_s16,0x40F098,curve_1d,0x5D32C4,0x5D32B2,,9,,2,1,FUN_00049328@0x049328,static,
0x049630,lookup_1d_s16,0x40F098,curve_1d,0x5D32EA,0x5D32D8,,9,,2,1,FUN_0004953c@0x04953C,static,
0x04993C,lookup_1d_s16,0x40F098,curve_1d,0x5D3324,0x5D3320,,2,,2,1,FUN_000498fc@0x0498FC,static,
0x049B68,lookup_1d_s16,0x40F098,curve_1d,0x5D32C4,0x5D32B2,,9,,2,1,FUN_00049a9c@0x049A9C,static,
0x049DA4,lookup_1d_s16,0x40F098,curve_1d,0x5D32EA,0x5D32D8,,9,,2,1,FUN_00049cb0@0x049CB0,static,
0x05AC54,lookup_1d_s16,0x40F098,curve_1d,0x5D6E18,0x5D6E08,,8,,2,1,FUN_0005ac2c@0x05AC2C,static,
0x0A086C,lookup_1d_s16,0x40F098,curve_1d,0x5C5466,0x5C545A,,6,,2,1,FUN_000a07f8@0x0A07F8,static,
0x0A0F40,lookup_1d_s16,0x40F098,curve_1d,0x5C54BA,0x5C54AE,,6,,2,1,FUN_000a0ecc@0x0A0ECC,static,
0x1215C8,lookup_1d_s16,0x40F098,curve_1d,0x5CDE04,0x5CDDFC,,4,,2,1,FUN_001215ac@0x1215AC,static,
0x121624,lookup_1d_s16,0x40F098,curve_1d,0x5CE9E6,0x5CE9DE,,4,,2,1,FUN_00121608@0x121608,static,
0x42E000,lookup_1d_s16,0x40F098,curve_1d,0x5C63EA,0x5C63CA,,16,,2,1,FUN_0042d948@0x42D948,static,
0x42E600,lookup_1d_s16,0x40F098,curve_1d,0x5C63EA,0x5C63CA,,16,,2,1,FUN_0042d948@0x42D948,static,
0x433530,lookup_1d_s16,0x40F098,curve_1d,0x5C8CF6,0x5C8CBC,,29,,2,1,FUN_0043351c@0x43351C,static,
0x4335DC,lookup_1d_s16,0x40F098,curve_1d,0x5C8DD0,0x5C8DC0,,8,,2,1,FUN_004335c4@0x4335C4,static,
0x43369C,lookup_1d_s16,0x40F098,curve_1d,0x5C8D78,0x5C8D32,,35,,2,1,FUN_004335c4@0x4335C4,static,
0x436480,lookup_1d_s16,0x40F098,curve_1d,0x5CA010,0x5C9FFE,,9,,2,1,FUN_00436454@0x436454,static,
0x43CF68,lookup_1d_s16,0x40F098,curve_1d,0x5CDDF2,0x5CDDEA,,4,,2,1,FUN_0043cf2c@0x43CF2C,static,
0x43D2B8,lookup_1d_s16,0x40F098,curve_1d,0x5CE9D4,0x5CE9CC,,4,,2,1,FUN_0043d290@0x43D290,static,
0x461B90,lookup_1d_s16,0x40F098,curve_1d,0x5D895C,0x5D8954,,4,,2,1,FUN_00461790@0x461790,static,
0x4683BC,lookup_1d_s16,0x40F098,curve_1d,0x5D9494,0x5D9480,,10,,2,1,FUN_00467460@0x467460,static,
0x4683F4,lookup_1d_s16,0x40F098,curve_1d,0x5D94BE,0x5D94AA,,10,,2,1,FUN_00467460@0x467460,static,
0x0D3390,lookup_1d_u8_noint,0x40F184,curve_1d,0x5CF41F,0x5CF416,,9,,1,0,FUN_000d2a3c@0x0D2A3C,static,
0x0EA910,lookup_1d_u8_noint,0x40F184,curve_1d,0x5D42A4,0x5D42A0,,4,,1,0,FUN_000ea8a8@0x0EA8A8,static,
0x416AAC,lookup_1d_u8_noint,0x40F184,curve_1d,0x5C83D1,0x5C83C9,,8,,1,0,FUN_004163e0@0x4163E0,static,
0x416AE8,lookup_1d_u8_noint,0x40F184,curve_1d,0x5C83D1,0x5C83C9,,8,,1,0,FUN_004163e0@0x4163E0,static,
0x41B3EC,lookup_1d_u8_noint,0x40F184,curve_1d,0x5C705E,0x5C705B,,3,,1,0,FUN_0041af7c@0x41AF7C,static,
0x41B3FC,lookup_1d_u8_noint,0x40F184,curve_1d,0x5C7065,0x5C7062,,3,,1,0,FUN_0041af7c@0x41AF7C,static,
0x4546E0,lookup_1d_u8_noint,0x40F184,curve_1d,0x5C7078,0x5C706C,,12,,1,0,FUN_004546b4@0x4546B4,static,
0x4491B4,lookup_1d_u16_noint,0x40F22C,curve_1d,0x5CCAA0,0x5CCA96,,5,,2,0,FUN_00448fdc@0x448FDC,static,
0x0491B0,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D33A7,0x5D33A5,,2,,1,1,FUN_00049188@0x049188,static,
0x049924,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D33A7,0x5D33A5,,2,,1,1,FUN_000498fc@0x0498FC,static,
0x05C088,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D95F1,0x5D95EB,,6,,1,1,FUN_0005c060@0x05C060,static,
0x0C622C,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D5EDC,0x5D5ED0,,12,,1,1,FUN_000c61fc@0x0C61FC,static,
0x0C6670,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D6856,0x5D6850,,6,,1,1,FUN_000c664c@0x0C664C,static,
0x116B30,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D9791,0x5D978B,,6,,1,1,FUN_00116984@0x116984,static,
0x1182E8,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D9C03,0x5D9BFE,,5,,1,1,FUN_001182a8@0x1182A8,static,
0x11830C,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D9C0E,0x5D9C09,,5,,1,1,FUN_001182a8@0x1182A8,static,
0x431360,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5C7BAB,0x5C7BA5,,6,,1,1,FUN_00431294@0x431294,static,
0x458338,lookup_1d_g_u8_s8,0x40F454,curve_1d_shared,0x5D5559,0x5D5553,,6,,1,1,FUN_00458230@0x458230,static,
0x0C3A74,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5CD222,0x5CD21F,,3,,1,0,FUN_000c35c8@0x0C35C8,static,
0x0C442C,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5CDE42,0x5CDE3F,,3,,1,0,FUN_000c3fa4@0x0C3FA4,static,
0x0C79DC,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5D7CAC,0x5D7CA8,,4,,1,0,FUN_000c7958@0x0C7958,static,
0x426900,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5C5500,0x5C54FB,,5,,1,0,FUN_004265a4@0x4265A4,static,
0x42691C,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5C54F5,0x5C54F0,,5,,1,0,FUN_004265a4@0x4265A4,static,
0x426938,lookup_1d_g_s8_u8,0x40F51C,curve_1d_shared,0x5C54EA,0x5C54E5,,5,,1,0,FUN_004265a4@0x4265A4,static,
0x04F3B4,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CB13A,0x5CB135,,5,,2,0,FUN_0004e558@0x04E558,static,
0x0544C0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCF8A,0x5CCF85,,4,,2,0,FUN_00054018@0x054018,static,
0x054860,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CEDEA,0x5CEDE3,,6,,2,0,FUN_00054810@0x054810,static,
0x0BEA14,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCC3A,0x5CCC2F,,11,,2,0,FUN_000be9ec@0x0BE9EC,static,
0x0C6094,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D49C0,0x5D49BB,,4,,2,0,FUN_000c6054@0x0C6054,static,
0x0C6AA8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D6A7C,0x5D6A77,,4,,2,0,FUN_000c6a80@0x0C6A80,static,
0x0C6FFC,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D71DC,0x5D71D7,,4,,2,0,FUN_000c6f08@0x0C6F08,static,
0x0C7FB4,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D97CA,0x5D97C1,,8,,2,0,FUN_000c7f38@0x0C7F38,static,
0x0C9FCC,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CA6CA,0x5CA6C1,,8,,2,0,FUN_000c9af0@0x0C9AF0,static,
0x0CD604,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CC778,0x5CC771,,6,,2,0,FUN_000cd5dc@0x0CD5DC,static,
0x0D060C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCF04,0x5CCEFD,,6,,2,0,FUN_000d0560@0x0D0560,static,
0x0D0780,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCEF0,0x5CCEE9,,6,,2,0,FUN_000d0560@0x0D0560,static,
0x0DF94C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C64B4,0x5C64AB,,8,,2,0,FUN_000df788@0x0DF788,static,
0x0DF964,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C649A,0x5C6491,,8,,2,0,FUN_000df788@0x0DF788,static,
0x0DF9C0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D1274,0x5D126F,,5,,2,0,FUN_000df788@0x0DF788,static,
0x0DF9F0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D1274,0x5D126F,,5,,2,0,FUN_000df788@0x0DF788,static,
0x0E145C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D1898,0x5D1893,,4,,2,0,FUN_000e1058@0x0E1058,static,
0x0E83D8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D31F6,0x5D31F1,,4,,2,0,FUN_000e825c@0x0E825C,static,
0x0E8704,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D31F6,0x5D31F1,,4,,2,0,FUN_000e825c@0x0E825C,static,
0x0EBCC8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D462C,0x5D4627,,4,,2,0,FUN_000eb28c@0x0EB28C,hypothesis,widened window
0x0EFCD0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D4EF0,0x5D4EEB,,5,,2,0,FUN_000ef3a4@0x0EF3A4,static,
0x0F3288,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D5144,0x5D5141,,3,,2,0,FUN_000f3108@0x0F3108,static,
0x0F7E7C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C86B8,0x5C86B3,,4,,2,0,FUN_000f7e14@0x0F7E14,static,
0x0F83F0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D706A,0x5D7065,,4,,2,0,FUN_000f82a8@0x0F82A8,static,
0x0F8768,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D7240,0x5D7233,,12,,2,0,FUN_000f86ac@0x0F86AC,static,
0x0FBD2C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D7AC6,0x5D7AC1,,5,,2,0,FUN_000fbca8@0x0FBCA8,static,
0x0FC034,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D7E52,0x5D7E4B,,6,,2,0,FUN_000fbe74@0x0FBE74,static,
0x0FC2A8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D7EAE,0x5D7EA7,,6,,2,0,FUN_000fc250@0x0FC250,static,
0x0FF5FC,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCC10,0x5CCC0B,,5,,2,0,FUN_000ff598@0x0FF598,static,
0x100534,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCE8A,0x5CCE7D,,12,,2,0,FUN_001004d8@0x1004D8,static,
0x100554,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCE5A,0x5CCE4D,,12,,2,0,FUN_001004d8@0x1004D8,static,
0x100574,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCEC4,0x5CCEBD,,6,,2,0,FUN_001004d8@0x1004D8,static,
0x110190,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D431A,0x5D4315,,4,,2,0,FUN_0010ff54@0x10FF54,static,
0x110334,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D431A,0x5D4315,,4,,2,0,FUN_0010ff54@0x10FF54,static,
0x110554,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D433E,0x5D4339,,4,,2,0,FUN_0010ff54@0x10FF54,static,
0x110690,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D433E,0x5D4339,,4,,2,0,FUN_0010ff54@0x10FF54,static,
0x113740,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D5F42,0x5D5F3B,,6,,2,0,FUN_001136c8@0x1136C8,static,
0x113760,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D5F56,0x5D5F4F,,6,,2,0,FUN_001136c8@0x1136C8,static,
0x11A114,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C734C,0x5C7345,,6,,2,0,FUN_0011a0ec@0x11A0EC,static,
0x11A6F8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D71DC,0x5D71D7,,4,,2,0,FUN_0011a564@0x11A564,static,
0x11B6A0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D7AC6,0x5D7AC1,,5,,2,0,FUN_0011b660@0x11B660,static,
0x11F3AC,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C5316,0x5C530D,,8,,2,0,FUN_0011f358@0x11F358,static,
0x11F444,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCEAC,0x5CCEA3,,8,,2,0,FUN_0011f41c@0x11F41C,static,
0x123AB8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D71CA,0x5D71C3,,6,,2,0,FUN_00123a90@0x123A90,static,
0x426094,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C5316,0x5C530D,,8,,2,0,FUN_00426040@0x426040,static,
0x426370,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CCE76,0x5CCE73,,3,,2,0,FUN_004262ac@0x4262AC,static,
0x430BBC,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C734C,0x5C7345,,6,,2,0,FUN_00430b58@0x430B58,static,
0x430CA0,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C7338,0x5C7331,,6,,2,0,FUN_00430b58@0x430B58,static,
0x44C8A8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5CECC0,0x5CECB9,,6,,2,0,FUN_0044c830@0x44C830,static,
0x44E874,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C6166,0x5C615F,,6,,2,0,FUN_0044e5e8@0x44E5E8,static,
0x44E88C,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5C6152,0x5C614B,,6,,2,0,FUN_0044e5e8@0x44E5E8,static,
0x458478,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D5546,0x5D553F,,6,,2,0,FUN_00458230@0x458230,static,
0x4610B8,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D8878,0x5D886F,,8,,2,0,FUN_00460650@0x460650,static,
0x461148,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D8892,0x5D8889,,8,,2,0,FUN_00460650@0x460650,static,
0x460868,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D8892,0x5D8889,,8,,2,0,FUN_00460650@0x460650,static,
0x460B80,lookup_1d_g_u8_u16,0x40F600,curve_1d_shared,0x5D8878,0x5D886F,,8,,2,0,FUN_00460650@0x460650,static,
0x047CDC,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D2DF0,0x5D2DE0,,8,,2,0,FUN_00047b2c@0x047B2C,static,
0x0AC468,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C72E0,0x5C72C8,,12,,2,0,FUN_000ac42c@0x0AC42C,static,
0x0CB4C0,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C42A6,0x5C4296,,8,,2,0,FUN_000caa64@0x0CAA64,static,
