addr,kind,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,name_or_blank,confidence,evidence,x_elem,y_elem,struct_addr,sites
0x5C2F31,scalar,,,1,,1,0,FUN_000242f8@0x0242F8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x024398 0x0243A0,,,,2
0x5C2F32,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024D7C,,,,1
0x5C2F33,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x024D94 0x025BBC,,,,2
0x5C2F34,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024ED8,,,,1
0x5C2F35,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024EE8,,,,1
0x5C2F36,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024B78,,,,1
0x5C2F37,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024B88,,,,1
0x5C2F38,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0252FC,,,,1
0x5C2F39,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0252B4,,,,1
0x5C2F4B,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024A04,,,,1
0x5C2F4C,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024A44,,,,1
0x5C2F4D,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0258B4,,,,1
0x5C2F4E,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x024A84,,,,1
0x5C2F4F,scalar,,,1,,1,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0259C4,,,,1
0x5C2F50,scalar,,,1,,2,0,FUN_000243cc@0x0243CC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0259B4,,,,1
0x5C2F52,scalar,,,1,,1,0,FUN_00025c84@0x025C84,,static,enumerate_maps.py; direct load; 1 call site(s): 0x025EE8,,,,1
0x5C2F53,scalar,,,1,,1,0,FUN_00025c84@0x025C84,,static,enumerate_maps.py; direct load; 1 call site(s): 0x025EF8,,,,1
0x5C2F54,scalar,,,1,,1,0,FUN_00025c84@0x025C84,,static,enumerate_maps.py; direct load; 1 call site(s): 0x025EA8,,,,1
0x5C2F55,scalar,,,1,,1,0,FUN_00025c84@0x025C84,,static,enumerate_maps.py; direct load; 1 call site(s): 0x025D38,,,,1
0x5C2F56,scalar,,,1,,1,0,FUN_00025c54@0x025C54 FUN_00025c84@0x025C84,,static,enumerate_maps.py; direct load; 2 call site(s): 0x025C70 0x025E60,,,,2
0x5C2F58,scalar,,,1,,1,0,FUN_00025fe4@0x025FE4 FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x026024 0x02602C 0x0265C4,,,,3
0x5C2F59,scalar,,,1,,1,0,FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x026410 0x026498 0x0266E0,,,,3
0x5C2F5A,scalar,,,1,,1,0,FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x026420 0x0264A8 0x0266F0,,,,3
0x5C2F5B,scalar,,,1,,1,0,FUN_00025fe4@0x025FE4 FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x026038 0x026040 0x0267F4,,,,3
0x5C2F5C,scalar,,,1,,1,0,FUN_00025fe4@0x025FE4 FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x02604C 0x026054 0x026A3C,,,,3
0x5C2F5D,scalar,,,1,,1,0,FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 3 call site(s): 0x026548 0x026774 0x026998,,,,3
0x5C2F5E,scalar,,,1,,2,0,FUN_00026064@0x026064,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0268F8,,,,1
0x5C2F71,scalar,,,1,,1,0,FUN_00026da0@0x026DA0,,static,enumerate_maps.py; direct load; 2 call site(s): 0x026EEC 0x026EF8,,,,2
0x5C2F72,scalar,,,1,,1,0,FUN_00026da0@0x026DA0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x026F0C,,,,1
0x5C2F73,scalar,,,1,,1,0,FUN_00026da0@0x026DA0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x026F68,,,,1
0x5C2F74,scalar,,,1,,1,0,FUN_00026da0@0x026DA0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x026FF0,,,,1
0x5C3053,scalar,,,1,,1,0,FUN_000270b8@0x0270B8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x027280 0x027298,,,,2
0x5C3054,scalar,,,1,,2,0,FUN_000270b8@0x0270B8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027270,,,,1
0x5C3067,scalar,,,1,,1,0,FUN_0002755c@0x02755C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027664,,,,1
0x5C3068,scalar,,,1,,1,0,FUN_00027724@0x027724,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02789C,,,,1
0x5C3069,scalar,,,1,,1,0,FUN_000276cc@0x0276CC FUN_00027724@0x027724,,static,enumerate_maps.py; direct load; 7 call site(s): 0x0276E8 0x027714 0x0277BC 0x027820 0x027844 0x0278D8 ...,,,,7
0x5C3293,scalar,,,1,,1,0,FUN_0002797c@0x02797C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027CA4,,,,1
0x5C3294,scalar,,,1,,1,0,FUN_0002797c@0x02797C,,static,enumerate_maps.py; direct load; 3 call site(s): 0x027A7C 0x027A98 0x027AA0,,,,3
0x5C329E,scalar,,,1,,2,0,FUN_0002797c@0x02797C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027B8C,,,,1
0x5C32A0,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027FE0,,,,1
0x5C32A1,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027FA8,,,,1
0x5C32A2,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027FB4,,,,1
0x5C32A3,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027FD0,,,,1
0x5C32A4,scalar,,,1,,1,0,FUN_000270b8@0x0270B8 FUN_0002797c@0x02797C,,static,enumerate_maps.py; direct load; 10 call site(s): 0x027178 0x027190 0x027AD8 0x027AF0 0x027B08 0x027B24 ...,,,,10
0x5C32AD,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x027EFC 0x027F38,,,,2
0x5C32AE,scalar,,,1,,1,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027F9C,,,,1
0x5C32B0,scalar,,,1,,2,0,FUN_00027e1c@0x027E1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x027EF0,,,,1
0x5C32B2,scalar,,,1,,1,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0282D4,,,,1
0x5C32B3,scalar,,,1,,1,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0283EC,,,,1
0x5C32B4,scalar,,,1,,1,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0283D0,,,,1
0x5C32B5,scalar,,,1,,1,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0282C0,,,,1
0x5C32B6,scalar,,,1,,1,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0282B0,,,,1
0x5C32B8,scalar,,,1,,2,0,FUN_00028120@0x028120,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02836C,,,,1
0x5C32BA,scalar,,,1,,1,0,FUN_00028524@0x028524,,static,enumerate_maps.py; direct load; 4 call site(s): 0x028610 0x028650 0x028660 0x028668,,,,4
0x5C32BB,scalar,,,1,,1,0,FUN_000226c8@0x0226C8 FUN_00027e1c@0x027E1C FUN_00028524@0x028524,,static,enumerate_maps.py; direct load; 8 call site(s): 0x022E04 0x022E44 0x022E5C 0x0231C4 0x0231F8 0x027F20 ...,,,,8
0x5C32BC,scalar,,,1,,1,0,FUN_0012ab7c@0x12AB7C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x12B120 0x12B228,,,,2
0x5C3360,scalar,,,1,,1,0,FUN_0012bc60@0x12BC60,,static,enumerate_maps.py; direct load; 2 call site(s): 0x12BD08 0x12C00C,,,,2
0x5C3364,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x028E30,,,,1
0x5C3365,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02921C,,,,1
0x5C3366,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0291C0,,,,1
0x5C3367,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x028CD0,,,,1
0x5C3368,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x028E18,,,,1
0x5C33C2,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029354,,,,1
0x5C33C3,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x028DC8 0x028DFC,,,,2
0x5C33C4,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0292E8 0x02933C,,,,2
0x5C33C5,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x028E50,,,,1
0x5C33C6,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0291CC 0x029228,,,,2
0x5C33C7,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029300,,,,1
0x5C33C8,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x02909C 0x0290E0,,,,2
0x5C33C9,scalar,,,1,,1,0,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02914C,,,,1
0x5C35EA,scalar,,,1,,2,1,FUN_00028aac@0x028AAC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x028D1C 0x028D30,,,,2
0x5C36BC,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029984,,,,1
0x5C36BD,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297E8,,,,1
0x5C36BE,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297AC,,,,1
0x5C36BF,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297A0,,,,1
0x5C36C0,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297B8,,,,1
0x5C36C1,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297DC,,,,1
0x5C36C2,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029828,,,,1
0x5C36C3,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297C4,,,,1
0x5C36C4,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0297D0,,,,1
0x5C36C5,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 4 call site(s): 0x02965C 0x029748 0x029780 0x029804,,,,4
0x5C36C6,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02996C,,,,1
0x5C36C7,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0295D8,,,,1
0x5C36C8,scalar,,,1,,1,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 3 call site(s): 0x029694 0x0296C8 0x029700,,,,3
0x5C36CA,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029814,,,,1
0x5C36CC,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029838,,,,1
0x5C36CE,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02984C,,,,1
0x5C36D0,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02981C,,,,1
0x5C36D2,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029840,,,,1
0x5C36D4,scalar,,,1,,2,0,FUN_00029408@0x029408,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029854,,,,1
0x5C3726,scalar,,,1,,1,0,FUN_00029a38@0x029A38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029A74,,,,1
0x5C3727,scalar,,,1,,1,0,FUN_00028aac@0x028AAC FUN_00029408@0x029408 FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 13 call site(s): 0x028C90 0x028CA0 0x028E8C 0x028EFC 0x029064 0x0292B4 ...,,,,13
0x5C3778,scalar,,,1,,2,0,FUN_00029b98@0x029B98,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029C48,,,,1
0x5C377A,scalar,,,1,,2,0,FUN_00029b98@0x029B98,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029C34,,,,1
0x5C377C,scalar,,,1,,1,0,FUN_00029ccc@0x029CCC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029EF8,,,,1
0x5C377D,scalar,,,1,,1,0,FUN_00029ccc@0x029CCC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029F08,,,,1
0x5C377E,scalar,,,1,,1,0,FUN_00029ccc@0x029CCC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029EC8,,,,1
0x5C37FF,scalar,,,1,,1,0,FUN_00029ccc@0x029CCC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029D68,,,,1
0x5C3800,scalar,,,1,,1,0,FUN_00029ccc@0x029CCC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x029E84,,,,1
0x5C3802,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02A578,,,,1
0x5C3803,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 3 call site(s): 0x02A424 0x02A48C 0x02A674,,,,3
0x5C3804,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 3 call site(s): 0x02A430 0x02A498 0x02A680,,,,3
0x5C3805,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02A744,,,,1
0x5C3806,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02A934,,,,1
0x5C39E7,scalar,,,1,,1,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 3 call site(s): 0x02A514 0x02A6E0 0x02A8C0,,,,3
0x5C39E8,scalar,,,1,,2,0,FUN_0002a014@0x02A014,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02A828,,,,1
0x5C3B0A,scalar,,,1,,1,0,FUN_000c824c@0x0C824C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0C8A20,,,,1
0x5C3B0B,scalar,,,1,,1,0,FUN_000c824c@0x0C824C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0C8A10,,,,1
0x5C3B1D,scalar,,,1,,1,0,FUN_0002aab8@0x02AAB8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x02AB90 0x02AB9C,,,,2
0x5C3B1E,scalar,,,1,,1,0,FUN_0002aab8@0x02AAB8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02ABB0,,,,1
0x5C3B7F,scalar,,,1,,1,0,FUN_0002aab8@0x02AAB8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AC0C,,,,1
0x5C3B80,scalar,,,1,,1,0,FUN_0002aab8@0x02AAB8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AC64,,,,1
0x5C3D2E,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AEE8,,,,1
0x5C3D2F,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AE40,,,,1
0x5C3D30,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02B054,,,,1
0x5C3D31,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AE4C,,,,1
0x5C3D32,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AE58,,,,1
0x5C3D43,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x02ADB0 0x02ADC8,,,,2
0x5C3D95,scalar,,,1,,1,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 2 call site(s): 0x02AEA0 0x02AEB8,,,,2
0x5C3DF6,scalar,,,1,,2,0,FUN_0002acdc@0x02ACDC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02AE90,,,,1
0x5C3E48,scalar,,,1,,1,0,FUN_0002b15c@0x02B15C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02B1FC,,,,1
0x5C3E49,scalar,,,1,,1,0,FUN_0002b26c@0x02B26C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02B358,,,,1
0x5C3E4A,scalar,,,1,,1,0,FUN_0002b26c@0x02B26C,,static,enumerate_maps.py; direct load; 5 call site(s): 0x02B2BC 0x02B2F8 0x02B314 0x02B388 0x02B3B0,,,,5
0x5C4195,scalar,,,1,,1,0,FUN_0002b3e4@0x02B3E4,,static,enumerate_maps.py; direct load; 8 call site(s): 0x02B504 0x02B51C 0x02B534 0x02B550 0x02B568 0x02B580 ...,,,,8
0x5C41E7,scalar,,,1,,1,0,FUN_0002b3e4@0x02B3E4,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02B6D0,,,,1
0x5C41E8,scalar,,,1,,1,0,FUN_0002b3e4@0x02B3E4,,static,enumerate_maps.py; direct load; 2 call site(s): 0x02B4C8 0x02B4DC,,,,2
0x5C4212,scalar,,,1,,2,0,FUN_0002b3e4@0x02B3E4,,static,enumerate_maps.py; direct load; 1 call site(s): 0x02B5B8,,,,1
0x5C4214,scalar,,,1,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x445D38 0x445E3C,,,,2
0x5C4215,scalar,,,1,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x445D20,,,,1
0x5C4216,scalar,,,1,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 8 call site(s): 0x445C18 0x445C40 0x445C9C 0x445CFC 0x446080 0x4461C0 ...,,,,8
0x5C4217,scalar,,,1,,1,0,FUN_000fe0e4@0x0FE0E4 FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 12 call site(s): 0x0FE130 0x445B10 0x445DCC 0x446158 0x446344 0x4463A8 ...,,,,12
0x5C4218,scalar,,,1,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x445A98,,,,1
0x5C4219,scalar,,,1,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; direct load; 9 call site(s): 0x446578 0x446630 0x446668 0x446698 0x4466C4 0x446714 ...,,,,9
0x5C4233,axis,0x5C4233,,8,,1,0,FUN_00445a6c@0x445A6C,,static,enumerate_maps.py; axis_search_u8_hint; 1 call site(s): 0x445A90; struct 0x5C4232,u8,,0x5C4232,1
0x5C4294,scalar,,,1,,1,0,FUN_000caa64@0x0CAA64,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CB4B8 0x0CBA6C,,,,2
0x5C42A6,curve_1d_shared,0x5C4296,,8,,2,0,FUN_000caa64@0x0CAA64,,static,enumerate_maps.py; lookup_1d_g_s16_u16; 2 call site(s): 0x0CB4C0 0x0CBA74,s16,,,2
0x5C42B6,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x418020 0x41802C,,,,2
0x5C42B8,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x41800C 0x418018,,,,2
0x5C42BA,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417FF8 0x418004,,,,2
0x5C42BC,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417FE4 0x417FF0,,,,2
0x5C42BE,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417ED8 0x417EE4,,,,2
0x5C42C0,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417EC4 0x417ED0,,,,2
0x5C42C2,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417EB0 0x417EBC,,,,2
0x5C42C4,scalar,,,1,,2,0,FUN_00417d38@0x417D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x417E9C 0x417EA8,,,,2
0x5C42C6,scalar,,,1,,2,0,FUN_000cd444@0x0CD444,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD560,,,,1
0x5C42C8,scalar,,,1,,2,0,FUN_000cd444@0x0CD444,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD518,,,,1
0x5C42CA,scalar,,,1,,2,0,FUN_000cd444@0x0CD444,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CD594 0x12D6D4,,,,2
0x5C42CC,scalar,,,1,,2,0,FUN_000cd444@0x0CD444,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CD54C 0x12D6DC,,,,2
0x5C42CE,scalar,,,1,,1,0,FUN_00418228@0x418228,,static,enumerate_maps.py; direct load; 1 call site(s): 0x418338,,,,1
0x5C42D0,scalar,,,1,,2,0,FUN_000e8c34@0x0E8C34 FUN_00418228@0x418228,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0E8D0C 0x41823C,,,,2
0x5C42D2,scalar,,,1,,2,0,FUN_00418228@0x418228,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4182D0,,,,1
0x5C42D4,scalar,,,1,,2,1,FUN_00418474@0x418474,,static,enumerate_maps.py; direct load; 2 call site(s): 0x4187E8 0x418818,,,,2
0x5C42D6,scalar,,,1,,2,0,FUN_00418474@0x418474 FUN_00424b38@0x424B38,,static,enumerate_maps.py; direct load; 4 call site(s): 0x4189CC 0x4189D4 0x424C68 0x424C8C,,,,4
0x5C42D8,scalar,,,1,,2,0,FUN_00418474@0x418474,,static,enumerate_maps.py; direct load; 1 call site(s): 0x418904,,,,1
0x5C42DA,scalar,,,1,,2,0,FUN_00418474@0x418474,,static,enumerate_maps.py; direct load; 1 call site(s): 0x41888C,,,,1
0x5C42DC,scalar,,,1,,2,0,FUN_00418474@0x418474,,static,enumerate_maps.py; direct load; 1 call site(s): 0x418494,,,,1
0x5C42DE,scalar,,,1,,2,0,FUN_00424b38@0x424B38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x424C7C 0x424C90,,,,2
0x5C42E0,scalar,,,1,,2,0,FUN_0043b308@0x43B308,,static,enumerate_maps.py; direct load; 1 call site(s): 0x43B314,,,,1
0x5C42E2,scalar,,,1,,2,0,FUN_0043b308@0x43B308,,static,enumerate_maps.py; direct load; 1 call site(s): 0x43B334,,,,1
0x5C42E4,scalar,,,1,,2,1,FUN_00053b3c@0x053B3C FUN_000cdbd8@0x0CDBD8 FUN_0011bcac@0x11BCAC FUN_0012dc14@0x12DC14 ...,,static,enumerate_maps.py; direct load; 6 call site(s): 0x053B74 0x0CE184 0x0CE198 0x11BCEC 0x12DCE8 0x448794,,,,6
0x5C42E6,scalar,,,1,,2,1,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4487C0,,,,1
0x5C42E8,scalar,,,1,,2,1,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448A74,,,,1
0x5C42EA,scalar,,,1,,1,0,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x448998 0x4489A4,,,,2
0x5C42EC,scalar,,,1,,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; direct load; 3 call site(s): 0x424D0C 0x424D24 0x424D38,,,,3
0x5C42ED,scalar,,,1,,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; direct load; 3 call site(s): 0x424D80 0x424D98 0x424DAC,,,,3
0x5C42EE,scalar,,,1,,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; direct load; 3 call site(s): 0x424DF4 0x424E0C 0x424E20,,,,3
0x5C430D,map_2d,0x5C42FF,0x5C42F1,14,14,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; lookup_2d_u8; 1 call site(s): 0x424F8C; struct 0x5C42EF,u8,u8,0x5C42EF,1
0x5C43EF,map_2d,0x5C43E1,0x5C43D3,14,14,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; lookup_2d_u8; 1 call site(s): 0x424EE8; struct 0x5C43D1,u8,u8,0x5C43D1,1
0x5C44D1,map_2d,0x5C44C3,0x5C44B5,14,14,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; lookup_2d_u8; 1 call site(s): 0x424EFC; struct 0x5C44B3,u8,u8,0x5C44B3,1
0x5C45B3,map_2d,0x5C45A5,0x5C4597,14,14,1,0,FUN_00424cd0@0x424CD0,,static,enumerate_maps.py; lookup_2d_u8; 1 call site(s): 0x424F24; struct 0x5C4595,u8,u8,0x5C4595,1
