start,end,r13_read,r13_write,r13_addr,abs_read,abs_write,abs_addr,ptr_words,ptr_cal,init_bytes,known,free_candidate
0x804F40,0x804F5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x804F60,0x804F7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x804F80,0x804F9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x804FA0,0x804FBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x804FC0,0x804FDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x804FE0,0x804FFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805000,0x80501F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805020,0x80503F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805040,0x80505F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805060,0x80507F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805080,0x80509F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8050A0,0x8050BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8050C0,0x8050DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8050E0,0x8050FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805100,0x80511F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805120,0x80513F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805140,0x80515F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805160,0x80517F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805180,0x80519F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8051A0,0x8051BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8051C0,0x8051DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8051E0,0x8051FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805200,0x80521F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805220,0x80523F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805240,0x80525F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805260,0x80527F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805280,0x80529F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8052A0,0x8052BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8052C0,0x8052DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8052E0,0x8052FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805300,0x80531F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805320,0x80533F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805340,0x80535F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805360,0x80537F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805380,0x80539F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8053A0,0x8053BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8053C0,0x8053DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8053E0,0x8053FF,0,0,0,0,0,5,0,0,0,kwp_prog_copy_dest,0
0x805400,0x80541F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805420,0x80543F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805440,0x80545F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805460,0x80547F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805480,0x80549F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8054A0,0x8054BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8054C0,0x8054DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8054E0,0x8054FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805500,0x80551F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805520,0x80553F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805540,0x80555F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805560,0x80557F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805580,0x80559F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8055A0,0x8055BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8055C0,0x8055DF,0,0,0,0,0,0,3,0,0,kwp_prog_copy_dest,0
0x8055E0,0x8055FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805600,0x80561F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805620,0x80563F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805640,0x80565F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805660,0x80567F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805680,0x80569F,0,0,0,0,0,0,3,0,0,kwp_prog_copy_dest,0
0x8056A0,0x8056BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8056C0,0x8056DF,0,0,0,0,0,0,3,0,0,kwp_prog_copy_dest,0
0x8056E0,0x8056FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805700,0x80571F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805720,0x80573F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805740,0x80575F,0,0,0,0,0,0,3,0,0,kwp_prog_copy_dest,0
0x805760,0x80577F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805780,0x80579F,0,0,0,0,0,1,0,0,0,kwp_prog_copy_dest,0
0x8057A0,0x8057BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8057C0,0x8057DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8057E0,0x8057FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805800,0x80581F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805820,0x80583F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805840,0x80585F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805860,0x80587F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805880,0x80589F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8058A0,0x8058BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8058C0,0x8058DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8058E0,0x8058FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805900,0x80591F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805920,0x80593F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805940,0x80595F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805960,0x80597F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805980,0x80599F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8059A0,0x8059BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8059C0,0x8059DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8059E0,0x8059FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805A00,0x805A1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805A20,0x805A3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805A40,0x805A5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805A60,0x805A7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805A80,0x805A9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805AA0,0x805ABF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805AC0,0x805ADF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805AE0,0x805AFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805B00,0x805B1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805B20,0x805B3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805B40,0x805B5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805B60,0x805B7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805B80,0x805B9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805BA0,0x805BBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805BC0,0x805BDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805BE0,0x805BFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805C00,0x805C1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805C20,0x805C3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805C40,0x805C5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805C60,0x805C7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805C80,0x805C9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805CA0,0x805CBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805CC0,0x805CDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805CE0,0x805CFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805D00,0x805D1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805D20,0x805D3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805D40,0x805D5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805D60,0x805D7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805D80,0x805D9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805DA0,0x805DBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805DC0,0x805DDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805DE0,0x805DFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805E00,0x805E1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805E20,0x805E3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805E40,0x805E5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805E60,0x805E7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805E80,0x805E9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805EA0,0x805EBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805EC0,0x805EDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805EE0,0x805EFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805F00,0x805F1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805F20,0x805F3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805F40,0x805F5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805F60,0x805F7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805F80,0x805F9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805FA0,0x805FBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805FC0,0x805FDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x805FE0,0x805FFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806000,0x80601F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806020,0x80603F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806040,0x80605F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806060,0x80607F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806080,0x80609F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8060A0,0x8060BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8060C0,0x8060DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8060E0,0x8060FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806100,0x80611F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806120,0x80613F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806140,0x80615F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806160,0x80617F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806180,0x80619F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8061A0,0x8061BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8061C0,0x8061DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8061E0,0x8061FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806200,0x80621F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806220,0x80623F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806240,0x80625F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806260,0x80627F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806280,0x80629F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8062A0,0x8062BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8062C0,0x8062DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8062E0,0x8062FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806300,0x80631F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806320,0x80633F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806340,0x80635F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806360,0x80637F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806380,0x80639F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8063A0,0x8063BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8063C0,0x8063DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8063E0,0x8063FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806400,0x80641F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806420,0x80643F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806440,0x80645F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806460,0x80647F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806480,0x80649F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8064A0,0x8064BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8064C0,0x8064DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8064E0,0x8064FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806500,0x80651F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806520,0x80653F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806540,0x80655F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806560,0x80657F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806580,0x80659F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8065A0,0x8065BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8065C0,0x8065DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8065E0,0x8065FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806600,0x80661F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806620,0x80663F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806640,0x80665F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806660,0x80667F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806680,0x80669F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8066A0,0x8066BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8066C0,0x8066DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8066E0,0x8066FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806700,0x80671F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806720,0x80673F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806740,0x80675F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806760,0x80677F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806780,0x80679F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8067A0,0x8067BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8067C0,0x8067DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8067E0,0x8067FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806800,0x80681F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806820,0x80683F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806840,0x80685F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806860,0x80687F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806880,0x80689F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8068A0,0x8068BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8068C0,0x8068DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8068E0,0x8068FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806900,0x80691F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806920,0x80693F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806940,0x80695F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806960,0x80697F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806980,0x80699F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8069A0,0x8069BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8069C0,0x8069DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8069E0,0x8069FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806A00,0x806A1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806A20,0x806A3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806A40,0x806A5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806A60,0x806A7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806A80,0x806A9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806AA0,0x806ABF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806AC0,0x806ADF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806AE0,0x806AFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806B00,0x806B1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806B20,0x806B3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806B40,0x806B5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806B60,0x806B7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806B80,0x806B9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806BA0,0x806BBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806BC0,0x806BDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806BE0,0x806BFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806C00,0x806C1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806C20,0x806C3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806C40,0x806C5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806C60,0x806C7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806C80,0x806C9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806CA0,0x806CBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806CC0,0x806CDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806CE0,0x806CFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806D00,0x806D1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806D20,0x806D3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806D40,0x806D5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806D60,0x806D7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806D80,0x806D9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806DA0,0x806DBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806DC0,0x806DDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806DE0,0x806DFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806E00,0x806E1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806E20,0x806E3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806E40,0x806E5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806E60,0x806E7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806E80,0x806E9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806EA0,0x806EBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806EC0,0x806EDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806EE0,0x806EFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806F00,0x806F1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806F20,0x806F3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806F40,0x806F5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806F60,0x806F7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806F80,0x806F9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806FA0,0x806FBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806FC0,0x806FDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x806FE0,0x806FFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807000,0x80701F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807020,0x80703F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807040,0x80705F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807060,0x80707F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807080,0x80709F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8070A0,0x8070BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8070C0,0x8070DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8070E0,0x8070FF,2,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807100,0x80711F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807120,0x80713F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807140,0x80715F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807160,0x80717F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807180,0x80719F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8071A0,0x8071BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8071C0,0x8071DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8071E0,0x8071FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807200,0x80721F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807220,0x80723F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807240,0x80725F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807260,0x80727F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807280,0x80729F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8072A0,0x8072BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8072C0,0x8072DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8072E0,0x8072FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807300,0x80731F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807320,0x80733F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807340,0x80735F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807360,0x80737F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807380,0x80739F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8073A0,0x8073BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8073C0,0x8073DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8073E0,0x8073FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807400,0x80741F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807420,0x80743F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807440,0x80745F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807460,0x80747F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807480,0x80749F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8074A0,0x8074BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8074C0,0x8074DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8074E0,0x8074FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807500,0x80751F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807520,0x80753F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807540,0x80755F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807560,0x80757F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
