# session: ff_fuel, 2026-09-22T20:00:47+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_time_scale: 1
time_s,var,value,unit
0.8229,zwist_display_b1,15,degCA
0.8229,dwkrz_0,0,degCA
0.8229,dwkrz_1,0,degCA
0.8229,dwkrz_2,0,degCA
0.8229,dwkrz_3,0,degCA
0.8229,dwkrz_4,0,degCA
0.8229,dwkrz_5,0,degCA
0.8229,wkrm,0,degCA
0.8229,zw_low_octane_latch,0,-
0.8229,rl_w,25.0488,%
0.8229,nmot_w,1015.5,rpm
0.8229,rl_for_fuel,25.0488,%
0.8229,tmot,20.25,degC
0.8229,can_rx_spare0_b0,0,%
0.8229,can_rx_spare0_ctr,0,-
0.8229,ff_fst_q10,0,-
0.8229,ff_zwst_add,0,degCA
0.8229,tmst,-48,degC
0.8229,ksta_adapted,1,-
0.8229,zwstt,0,degCA
0.8229,B_st,0,-
0.8229,B_stend,0,-
0.8229,anztist,0,count
0.8229,zdgz,0,count
0.8229,tnst_w,0,count
0.8229,fr_w_b1,0,-
0.8229,rlsol_req,0,%
0.8229,rl_max_arb,0.195312,%
0.8229,ff_msv_sat_ticks,0,count
0.8229,ff_prail_add,0,bar
0.8229,ff_win_margin_min,0,degCA
0.8229,ff_prist_min,0,bar
0.8229,ff_diag_ticks,0,count
0.8229,prsoll_raw,0,bar
0.8229,prsoll_clamped,0,bar
0.8229,prsoll_rate,0,bar
0.8229,prsoll_w,61,bar
0.8229,prist_w,60,bar
0.8229,prdiff,0,bar
0.8229,vhdp_spare,16,-
0.8229,vmsv_limited,512,-
0.8229,wbho1s_w,4.6875,degCA
0.8229,dwi_inj_angle,7.5,degCA
0.8229,win_margin_req,0,0.75 degCA
0.8229,ti_sum,2400,us
1.1516,ff_magic,0,-
1.1516,ff_length,0,B
1.1516,ff_csum,0,-
1.1516,ff_e_filt,0,%
1.1516,ff_f_q10,0,-
1.1516,ff_mode,0,-
1.1516,ff_status,0,-
1.1516,ff_e_raw,0,%
1.1516,ff_t_fuel,-40,degC
1.1516,ff_frame_ctr,0,-
1.1516,ff_fw_ver,0,-
1.1516,ff_cal_mode,0,-
1.1516,ff_cal_ok,0,-
1.1516,ff_age_ticks,0,s
1.1516,ff_hold_ticks,0,s
1.1516,ff_frames,0,count
1.1516,ff_faults,0,count
1.1516,ff_stall,0,count
1.1516,ff_src_owner,0,-
1.1516,ff_src_seen,0,-
1.1516,ff_src_foreign,0,count
1.1516,ff_ticks,0,count
1.1516,ff_e_key,0,%
1.1516,ff_e_frac,0,-
1.1516,ff_frame_bad,0,-
1.1516,ff_dzw_e,0,degCA
1.1516,ff_fzw_q8,0,-
1.1516,ff_rk_calls,0,count
1.1516,ff_e_persist,0,%
1.1516,ff_persist_state,0,-
1.1516,ff_persist_err,0,-
1.1516,ff_diag_e_pct,0,%
1.1516,ff_diag_f_pct,0,%
1.1516,ff_diag_t_degc,-40,degC
1.1516,ff_persist_wait,0,s
1.1516,ff_persist_writes,0,count
1.1516,ff_persist_fails,0,count
1.1516,eep_blk8_mirror_b0,0,%
1.1516,eep_blk8_mirror_b1,0,%
1.1516,eep_blk8_mirror_b2,0,%
1.1516,eep_blk8_mirror_b14,0,-
1.1516,eep_blk8_mirror_b29,0,-
1.1516,eep_blk8_mirror_csum,0,-
1.1516,nvm_queue_state,0,-
1.1516,raster_setA_10ms_count,131,count
1.1516,raster_setB_10ms_count,0,count
1.1516,raster_setB_1ms_count,0,count
1.1516,rk_fuel_mass,1191,-
1.1516,zwist_display_b1,15,degCA
1.1516,dwkrz_0,0,degCA
1.1516,dwkrz_1,0,degCA
1.1516,dwkrz_2,0,degCA
1.1516,dwkrz_3,0,degCA
1.1516,dwkrz_4,0,degCA
1.1516,dwkrz_5,0,degCA
1.1516,wkrm,0,degCA
1.1516,zw_low_octane_latch,0,-
1.1516,rl_w,27.417,%
1.1516,nmot_w,1088,rpm
1.1516,rl_for_fuel,27.417,%
1.1516,tmot,20.25,degC
1.1516,can_rx_spare0_b0,0,%
1.1516,can_rx_spare0_ctr,0,-
1.1516,ff_fst_q10,0,-
1.1516,ff_zwst_add,0,degCA
1.1516,tmst,-48,degC
1.1516,ksta_adapted,1,-
1.1516,zwstt,0,degCA
1.1516,B_st,0,-
1.1516,B_stend,0,-
1.1516,anztist,0,count
1.1516,zdgz,0,count
1.1516,tnst_w,0,count
1.1516,fr_w_b1,0,-
1.1516,rlsol_req,0,%
1.1516,rl_max_arb,0.195312,%
1.1516,ff_msv_sat_ticks,0,count
1.1516,ff_prail_add,0,bar
1.1516,ff_win_margin_min,0,degCA
1.1516,ff_prist_min,0,bar
1.1516,ff_diag_ticks,0,count
1.1516,prsoll_raw,0,bar
1.1516,prsoll_clamped,0,bar
1.1516,prsoll_rate,0,bar
1.1516,prsoll_w,61,bar
1.1516,prist_w,60,bar
1.1516,prdiff,0,bar
1.1516,vhdp_spare,16,-
1.1516,vmsv_limited,512,-
1.1516,wbho1s_w,4.6875,degCA
1.1516,dwi_inj_angle,7.5,degCA
1.1516,win_margin_req,0,0.75 degCA
1.1516,ti_sum,2400,us
1.4880,ff_magic,0,-
1.4880,ff_length,0,B
1.4880,ff_csum,0,-
1.4880,ff_e_filt,0,%
1.4880,ff_f_q10,0,-
1.4880,ff_mode,0,-
1.4880,ff_status,0,-
1.4880,ff_e_raw,0,%
1.4880,ff_t_fuel,-40,degC
1.4880,ff_frame_ctr,0,-
1.4880,ff_fw_ver,0,-
1.4880,ff_cal_mode,0,-
1.4880,ff_cal_ok,0,-
1.4880,ff_age_ticks,0,s
1.4880,ff_hold_ticks,0,s
1.4880,ff_frames,0,count
1.4880,ff_faults,0,count
1.4880,ff_stall,0,count
1.4880,ff_src_owner,0,-
1.4880,ff_src_seen,0,-
1.4880,ff_src_foreign,0,count
1.4880,ff_ticks,0,count
1.4880,ff_e_key,0,%
1.4880,ff_e_frac,0,-
1.4880,ff_frame_bad,0,-
1.4880,ff_dzw_e,0,degCA
1.4880,ff_fzw_q8,0,-
1.4880,ff_rk_calls,0,count
1.4880,ff_e_persist,0,%
1.4880,ff_persist_state,0,-
1.4880,ff_persist_err,0,-
1.4880,ff_diag_e_pct,0,%
1.4880,ff_diag_f_pct,0,%
1.4880,ff_diag_t_degc,-40,degC
1.4880,ff_persist_wait,0,s
1.4880,ff_persist_writes,0,count
1.4880,ff_persist_fails,0,count
1.4880,eep_blk8_mirror_b0,0,%
1.4880,eep_blk8_mirror_b1,0,%
1.4880,eep_blk8_mirror_b2,0,%
1.4880,eep_blk8_mirror_b14,0,-
1.4880,eep_blk8_mirror_b29,0,-
1.4880,eep_blk8_mirror_csum,0,-
1.4880,nvm_queue_state,0,-
1.4880,raster_setA_10ms_count,165,count
1.4880,raster_setB_10ms_count,0,count
1.4880,raster_setB_1ms_count,0,count
1.4880,rk_fuel_mass,1249,-
1.4880,zwist_display_b1,15,degCA
1.4880,dwkrz_0,0,degCA
1.4880,dwkrz_1,0,degCA
1.4880,dwkrz_2,0,degCA
1.4880,dwkrz_3,0,degCA
1.4880,dwkrz_4,0,degCA
1.4880,dwkrz_5,0,degCA
1.4880,wkrm,0,degCA
1.4880,zw_low_octane_latch,0,-
1.4880,rl_w,29.8584,%
1.4880,nmot_w,1163,rpm
1.4880,rl_for_fuel,29.8584,%
1.4880,tmot,21,degC
1.4880,can_rx_spare0_b0,0,%
1.4880,can_rx_spare0_ctr,0,-
1.4880,ff_fst_q10,0,-
1.4880,ff_zwst_add,0,degCA
1.4880,tmst,-48,degC
1.4880,ksta_adapted,1,-
1.4880,zwstt,0,degCA
1.4880,B_st,0,-
1.4880,B_stend,0,-
1.4880,anztist,0,count
1.4880,zdgz,0,count
1.4880,tnst_w,0,count
1.4880,fr_w_b1,0,-
1.4880,rlsol_req,0,%
1.4880,rl_max_arb,0.195312,%
1.4880,ff_msv_sat_ticks,0,count
1.4880,ff_prail_add,0,bar
1.4880,ff_win_margin_min,0,degCA
1.4880,ff_prist_min,0,bar
1.4880,ff_diag_ticks,0,count
1.4880,prsoll_raw,0,bar
1.4880,prsoll_clamped,0,bar
1.4880,prsoll_rate,0,bar
1.4880,prsoll_w,61,bar
1.4880,prist_w,60,bar
1.4880,prdiff,0,bar
1.4880,vhdp_spare,16,-
1.4880,vmsv_limited,512,-
1.4880,wbho1s_w,4.6875,degCA
1.4880,dwi_inj_angle,7.5,degCA
1.4880,win_margin_req,0,0.75 degCA
1.4880,ti_sum,2400,us
1.8150,ff_magic,0,-
1.8150,ff_length,0,B
1.8150,ff_csum,0,-
1.8150,ff_e_filt,0,%
1.8150,ff_f_q10,0,-
1.8150,ff_mode,0,-
1.8150,ff_status,0,-
