# session: ff_fuel, 2026-09-22T20:03:22+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/patches/ff_fuel
# sim_time_scale: 5
time_s,var,value,unit
2.2170,ff_diag_ticks,31,count
2.2170,prsoll_raw,0,bar
2.2170,prsoll_clamped,0,bar
2.2170,prsoll_rate,0,bar
2.2170,prsoll_w,61,bar
2.2170,prist_w,60,bar
2.2170,prdiff,0,bar
2.2170,vhdp_spare,16,-
2.2170,vmsv_limited,512,-
2.2170,wbho1s_w,4.6875,degCA
2.2170,dwi_inj_angle,7.5,degCA
2.2170,win_margin_req,0,0.75 degCA
2.2170,ti_sum,2400,us
2.5557,ff_magic,1179004977,-
2.5557,ff_length,76,B
2.5557,ff_csum,64377,-
2.5557,ff_e_filt,0,%
2.5557,ff_f_q10,1,-
2.5557,ff_mode,3,-
2.5557,ff_status,3,-
2.5557,ff_e_raw,85,%
2.5557,ff_t_fuel,25,degC
2.5557,ff_frame_ctr,85,-
2.5557,ff_fw_ver,1,-
2.5557,ff_cal_mode,1,-
2.5557,ff_cal_ok,1,-
2.5557,ff_age_ticks,8.72,s
2.5557,ff_hold_ticks,0,s
2.5557,ff_frames,0,count
2.5557,ff_faults,0,count
2.5557,ff_stall,0,count
2.5557,ff_src_owner,1,-
2.5557,ff_src_seen,1,-
2.5557,ff_src_foreign,0,count
2.5557,ff_ticks,872,count
2.5557,ff_e_key,0,%
2.5557,ff_e_frac,0,-
2.5557,ff_frame_bad,1,-
2.5557,ff_dzw_e,0,degCA
2.5557,ff_fzw_q8,0,-
2.5557,ff_rk_calls,767,count
2.5557,ff_e_persist,0,%
2.5557,ff_persist_state,0,-
2.5557,ff_persist_err,2,-
2.5557,ff_diag_e_pct,0,%
2.5557,ff_diag_f_pct,100,%
2.5557,ff_diag_t_degc,25,degC
2.5557,ff_persist_wait,51.28,s
2.5557,ff_persist_writes,0,count
2.5557,ff_persist_fails,0,count
2.5557,eep_blk8_mirror_b0,0,%
2.5557,eep_blk8_mirror_b1,0,%
2.5557,eep_blk8_mirror_b2,0,%
2.5557,eep_blk8_mirror_b14,0,-
2.5557,eep_blk8_mirror_b29,0,-
2.5557,eep_blk8_mirror_csum,0,-
2.5557,nvm_queue_state,0,-
2.5557,raster_setA_10ms_count,871,count
2.5557,raster_setB_10ms_count,0,count
